zone,day,hour,block_id,assignment,minutes_into_block,wait_time_min
Denver,4,3,99,Control,40,4.56
Denver,4,3,99,Control,45,4.11
Denver,4,3,99,Control,50,4.52
Denver,4,3,99,Control,55,4.6
Denver,4,4,100,Control,0,4.69
Denver,4,4,100,Control,5,4.66
Denver,4,4,100,Control,10,4.53
Denver,4,4,100,Control,15,4.67
Denver,4,4,100,Control,20,4.85
Denver,4,4,100,Control,25,4.58
Denver,4,4,100,Control,30,4.68
Denver,4,4,100,Control,35,4.55
Denver,4,4,100,Control,40,4.44
Denver,4,4,100,Control,45,4.73
Denver,4,4,100,Control,50,4.46
Denver,4,4,100,Control,55,4.7
Denver,4,5,101,Control,0,4.52
Denver,4,5,101,Control,5,4.52
Denver,4,5,101,Control,10,4.47
Denver,4,5,101,Control,15,4.19
Denver,4,5,101,Control,20,4.7
Denver,4,5,101,Control,25,4.66
Denver,4,5,101,Control,30,4.81
Denver,4,5,101,Control,35,4.47
Denver,4,5,101,Control,40,5.07
Denver,4,5,101,Control,45,4.51
Denver,4,5,101,Control,50,4.38
Denver,4,5,101,Control,55,4.35
Denver,4,6,102,Control,0,4.98
Denver,4,6,102,Control,5,4.94
Denver,4,6,102,Control,10,4.75
Denver,4,6,102,Control,15,4.38
Denver,4,6,102,Control,20,5.05
Denver,4,6,102,Control,25,4.51
Denver,4,6,102,Control,30,4.53
Denver,4,6,102,Control,35,4.96
Denver,4,6,102,Control,40,4.76
Denver,4,6,102,Control,45,5.15
Denver,4,6,102,Control,50,4.66
Denver,4,6,102,Control,55,4.5
Denver,4,7,103,Treatment,0,4.14
Denver,4,7,103,Treatment,5,4.39
Denver,4,7,103,Treatment,10,4.61
Denver,4,7,103,Treatment,15,4.34
Denver,4,7,103,Treatment,20,4.19
Denver,4,7,103,Treatment,25,3.94
Denver,4,7,103,Treatment,30,4.24
Denver,4,7,103,Treatment,35,4.44
Denver,4,7,103,Treatment,40,4.29
Denver,4,7,103,Treatment,45,4.23
Denver,4,7,103,Treatment,50,3.99
Denver,4,7,103,Treatment,55,4.4
Denver,4,8,104,Treatment,0,4.28
Denver,4,8,104,Treatment,5,4.83
Denver,4,8,104,Treatment,10,3.81
Denver,4,8,104,Treatment,15,4.13
Denver,4,8,104,Treatment,20,4.18
Denver,4,8,104,Treatment,25,4.07
Denver,4,8,104,Treatment,30,4.45
Denver,4,8,104,Treatment,35,4.3
Denver,4,8,104,Treatment,40,4.22
Denver,4,8,104,Treatment,45,4.39
Denver,4,8,104,Treatment,50,4.19
Denver,4,8,104,Treatment,55,4.98
Denver,4,9,105,Treatment,0,4.23
Denver,4,9,105,Treatment,5,3.76
Denver,4,9,105,Treatment,10,4.05
Denver,4,9,105,Treatment,15,4.47
Denver,4,9,105,Treatment,20,3.85
Denver,4,9,105,Treatment,25,3.65
Denver,4,9,105,Treatment,30,4.19
Denver,4,9,105,Treatment,35,4.53
Denver,4,9,105,Treatment,40,4.2
Denver,4,9,105,Treatment,45,4.1
Denver,4,9,105,Treatment,50,3.72
Denver,4,9,105,Treatment,55,4.3
Denver,4,10,106,Treatment,0,3.74
Denver,4,10,106,Treatment,5,4.47
Denver,4,10,106,Treatment,10,4.38
Denver,4,10,106,Treatment,15,4.47
Denver,4,10,106,Treatment,20,4.33
Denver,4,10,106,Treatment,25,4.35
Denver,4,10,106,Treatment,30,4.32
Denver,4,10,106,Treatment,35,4.4
Denver,4,10,106,Treatment,40,3.73
Denver,4,10,106,Treatment,45,3.81
Denver,4,10,106,Treatment,50,4.0
Denver,4,10,106,Treatment,55,4.15
Denver,4,11,107,Treatment,0,4.27
Denver,4,11,107,Treatment,5,4.47
Denver,4,11,107,Treatment,10,4.47
Denver,4,11,107,Treatment,15,3.97
Denver,4,11,107,Treatment,20,4.25
Denver,4,11,107,Treatment,25,3.97
Denver,4,11,107,Treatment,30,4.14
Denver,4,11,107,Treatment,35,4.27
Denver,4,11,107,Treatment,40,3.33
Denver,4,11,107,Treatment,45,4.79
Denver,4,11,107,Treatment,50,4.33
Denver,4,11,107,Treatment,55,4.04
Denver,4,12,108,Control,0,4.1
Denver,4,12,108,Control,5,4.36
Denver,4,12,108,Control,10,4.34
Denver,4,12,108,Control,15,5.01
Denver,4,12,108,Control,20,4.57
Denver,4,12,108,Control,25,4.64
Denver,4,12,108,Control,30,4.9
Denver,4,12,108,Control,35,4.75
Denver,4,12,108,Control,40,4.59
Denver,4,12,108,Control,45,4.88
Denver,4,12,108,Control,50,5.23
Denver,4,12,108,Control,55,4.68
Denver,4,13,109,Treatment,0,4.64
Denver,4,13,109,Treatment,5,4.79
Denver,4,13,109,Treatment,10,4.17
Denver,4,13,109,Treatment,15,4.12
Denver,4,13,109,Treatment,20,3.8
Denver,4,13,109,Treatment,25,3.89
Denver,4,13,109,Treatment,30,4.06
Denver,4,13,109,Treatment,35,4.17
Denver,4,13,109,Treatment,40,4.63
Denver,4,13,109,Treatment,45,4.32
Denver,4,13,109,Treatment,50,3.96
Denver,4,13,109,Treatment,55,4.0
Denver,4,14,110,Control,0,4.47
Denver,4,14,110,Control,5,4.33
Denver,4,14,110,Control,10,4.35
Denver,4,14,110,Control,15,4.88
Denver,4,14,110,Control,20,4.35
Denver,4,14,110,Control,25,4.7
Denver,4,14,110,Control,30,5.17
Denver,4,14,110,Control,35,4.65
Denver,4,14,110,Control,40,4.41
Denver,4,14,110,Control,45,4.7
Denver,4,14,110,Control,50,4.48
Denver,4,14,110,Control,55,4.25
Denver,4,15,111,Control,0,4.88
Denver,4,15,111,Control,5,4.52
Denver,4,15,111,Control,10,4.51
Denver,4,15,111,Control,15,4.36
Denver,4,15,111,Control,20,4.56
Denver,4,15,111,Control,25,4.46
Denver,4,15,111,Control,30,4.35
Denver,4,15,111,Control,35,5.07
Denver,4,15,111,Control,40,4.72
Denver,4,15,111,Control,45,4.74
Denver,4,15,111,Control,50,4.82
Denver,4,15,111,Control,55,4.79
Denver,4,16,112,Treatment,0,4.67
Denver,4,16,112,Treatment,5,4.39
Denver,4,16,112,Treatment,10,4.43
Denver,4,16,112,Treatment,15,4.27
Denver,4,16,112,Treatment,20,4.09
Denver,4,16,112,Treatment,25,3.85
Denver,4,16,112,Treatment,30,4.22
Denver,4,16,112,Treatment,35,4.13
Denver,4,16,112,Treatment,40,3.71
Denver,4,16,112,Treatment,45,4.31
Denver,4,16,112,Treatment,50,4.43
Denver,4,16,112,Treatment,55,4.82
Denver,4,17,113,Control,0,4.05
Denver,4,17,113,Control,5,4.05
Denver,4,17,113,Control,10,4.51
Denver,4,17,113,Control,15,4.65
Denver,4,17,113,Control,20,4.4
Denver,4,17,113,Control,25,4.56
Denver,4,17,113,Control,30,4.11
Denver,4,17,113,Control,35,4.83
Denver,4,17,113,Control,40,4.41
Denver,4,17,113,Control,45,4.59
Denver,4,17,113,Control,50,4.24
Denver,4,17,113,Control,55,4.45
Denver,4,18,114,Control,0,4.6
Denver,4,18,114,Control,5,4.72
Denver,4,18,114,Control,10,4.96
Denver,4,18,114,Control,15,4.78
Denver,4,18,114,Control,20,4.84
Denver,4,18,114,Control,25,4.96
Denver,4,18,114,Control,30,4.74
Denver,4,18,114,Control,35,4.59
Denver,4,18,114,Control,40,4.85
Denver,4,18,114,Control,45,4.87
Denver,4,18,114,Control,50,4.76
Denver,4,18,114,Control,55,4.24
Denver,4,19,115,Control,0,4.53
Denver,4,19,115,Control,5,4.79
Denver,4,19,115,Control,10,4.59
Denver,4,19,115,Control,15,4.88
Denver,4,19,115,Control,20,4.93
Denver,4,19,115,Control,25,4.9
Denver,4,19,115,Control,30,4.9
Denver,4,19,115,Control,35,4.34
Denver,4,19,115,Control,40,4.72
Denver,4,19,115,Control,45,4.45
Denver,4,19,115,Control,50,4.19
Denver,4,19,115,Control,55,4.53
Denver,4,20,116,Control,0,4.72
Denver,4,20,116,Control,5,5.1
Denver,4,20,116,Control,10,4.64
Denver,4,20,116,Control,15,5.21
Denver,4,20,116,Control,20,4.64
Denver,4,20,116,Control,25,4.61
Denver,4,20,116,Control,30,4.28
Denver,4,20,116,Control,35,4.88
Denver,4,20,116,Control,40,4.47
Denver,4,20,116,Control,45,4.44
Denver,4,20,116,Control,50,4.92
Denver,4,20,116,Control,55,4.89
Denver,4,21,117,Control,0,4.51
Denver,4,21,117,Control,5,4.59
Denver,4,21,117,Control,10,4.59
Denver,4,21,117,Control,15,4.8
Denver,4,21,117,Control,20,4.99
Denver,4,21,117,Control,25,4.69
Denver,4,21,117,Control,30,5.09
Denver,4,21,117,Control,35,4.82
Denver,4,21,117,Control,40,4.54
Denver,4,21,117,Control,45,4.81
Denver,4,21,117,Control,50,5.03
Denver,4,21,117,Control,55,5.1
Denver,4,22,118,Control,0,4.61
Denver,4,22,118,Control,5,4.55
Denver,4,22,118,Control,10,4.74
Denver,4,22,118,Control,15,5.02
Denver,4,22,118,Control,20,4.71
Denver,4,22,118,Control,25,4.71
Denver,4,22,118,Control,30,4.61
Denver,4,22,118,Control,35,4.52
Denver,4,22,118,Control,40,4.56
Denver,4,22,118,Control,45,4.63
Denver,4,22,118,Control,50,5.03
Denver,4,22,118,Control,55,4.54
Denver,4,23,119,Control,0,4.38
Denver,4,23,119,Control,5,4.78
Denver,4,23,119,Control,10,4.94
Denver,4,23,119,Control,15,5.01
Denver,4,23,119,Control,20,4.65
Denver,4,23,119,Control,25,4.74
Denver,4,23,119,Control,30,4.56
Denver,4,23,119,Control,35,4.73
Denver,4,23,119,Control,40,4.68
Denver,4,23,119,Control,45,4.61
Denver,4,23,119,Control,50,4.63
Denver,4,23,119,Control,55,4.71
Denver,5,0,120,Treatment,0,4.54
Denver,5,0,120,Treatment,5,4.89
Denver,5,0,120,Treatment,10,5.0
Denver,5,0,120,Treatment,15,3.88
Denver,5,0,120,Treatment,20,3.87
Denver,5,0,120,Treatment,25,3.95
Denver,5,0,120,Treatment,30,4.16
Denver,5,0,120,Treatment,35,4.41
Denver,5,0,120,Treatment,40,4.33
Denver,5,0,120,Treatment,45,4.23
Denver,5,0,120,Treatment,50,4.32
Denver,5,0,120,Treatment,55,4.01
Denver,5,1,121,Control,0,4.18
Denver,5,1,121,Control,5,3.93
Denver,5,1,121,Control,10,4.17
Denver,5,1,121,Control,15,4.32
Denver,5,1,121,Control,20,4.79
Denver,5,1,121,Control,25,4.66
Denver,5,1,121,Control,30,4.75
Denver,5,1,121,Control,35,4.14
Denver,5,1,121,Control,40,4.23
Denver,5,1,121,Control,45,4.77
Denver,5,1,121,Control,50,3.91
Denver,5,1,121,Control,55,4.91
Denver,5,2,122,Treatment,0,4.81
Denver,5,2,122,Treatment,5,4.24
Denver,5,2,122,Treatment,10,4.59
Denver,5,2,122,Treatment,15,4.99
Denver,5,2,122,Treatment,20,3.62
Denver,5,2,122,Treatment,25,4.36
Denver,5,2,122,Treatment,30,3.73
Denver,5,2,122,Treatment,35,4.29
Denver,5,2,122,Treatment,40,4.13
Denver,5,2,122,Treatment,45,4.22
Denver,5,2,122,Treatment,50,3.96
Denver,5,2,122,Treatment,55,4.38
Denver,5,3,123,Control,0,4.5
Denver,5,3,123,Control,5,4.22
Denver,5,3,123,Control,10,4.11
Denver,5,3,123,Control,15,5.0
Denver,5,3,123,Control,20,4.58
Denver,5,3,123,Control,25,5.08
Denver,5,3,123,Control,30,4.91
Denver,5,3,123,Control,35,4.4
Denver,5,3,123,Control,40,4.58
Denver,5,3,123,Control,45,4.63
Denver,5,3,123,Control,50,4.98
Denver,5,3,123,Control,55,4.71
Denver,5,4,124,Control,0,4.55
Denver,5,4,124,Control,5,4.59
Denver,5,4,124,Control,10,4.93
Denver,5,4,124,Control,15,4.6
Denver,5,4,124,Control,20,4.5
Denver,5,4,124,Control,25,4.46
Denver,5,4,124,Control,30,4.46
Denver,5,4,124,Control,35,4.25
Denver,5,4,124,Control,40,4.41
Denver,5,4,124,Control,45,4.97
Denver,5,4,124,Control,50,4.55
Denver,5,4,124,Control,55,4.78
Denver,5,5,125,Treatment,0,4.74
Denver,5,5,125,Treatment,5,4.42
Denver,5,5,125,Treatment,10,4.2
Denver,5,5,125,Treatment,15,4.23
Denver,5,5,125,Treatment,20,4.06
Denver,5,5,125,Treatment,25,3.66
Denver,5,5,125,Treatment,30,4.42
Denver,5,5,125,Treatment,35,4.25
Denver,5,5,125,Treatment,40,4.11
Denver,5,5,125,Treatment,45,3.94
Denver,5,5,125,Treatment,50,3.82
Denver,5,5,125,Treatment,55,4.24
Denver,5,6,126,Treatment,0,4.24
Denver,5,6,126,Treatment,5,3.84
Denver,5,6,126,Treatment,10,4.24
Denver,5,6,126,Treatment,15,4.17
Denver,5,6,126,Treatment,20,4.4
Denver,5,6,126,Treatment,25,4.34
Denver,5,6,126,Treatment,30,3.44
Denver,5,6,126,Treatment,35,4.32
Denver,5,6,126,Treatment,40,3.94
Denver,5,6,126,Treatment,45,3.83
Denver,5,6,126,Treatment,50,4.14
Denver,5,6,126,Treatment,55,4.29
Denver,5,7,127,Treatment,0,4.36
Denver,5,7,127,Treatment,5,4.38
Denver,5,7,127,Treatment,10,4.2
Denver,5,7,127,Treatment,15,3.97
Denver,5,7,127,Treatment,20,3.94
Denver,5,7,127,Treatment,25,4.44
Denver,5,7,127,Treatment,30,3.81
Denver,5,7,127,Treatment,35,4.45
Denver,5,7,127,Treatment,40,4.14
Denver,5,7,127,Treatment,45,4.16
Denver,5,7,127,Treatment,50,3.76
Denver,5,7,127,Treatment,55,4.15
Denver,5,8,128,Control,0,3.85
Denver,5,8,128,Control,5,4.45
Denver,5,8,128,Control,10,4.48
Denver,5,8,128,Control,15,4.44
Denver,5,8,128,Control,20,4.81
Denver,5,8,128,Control,25,4.05
Denver,5,8,128,Control,30,4.69
Denver,5,8,128,Control,35,5.0
Denver,5,8,128,Control,40,4.96
Denver,5,8,128,Control,45,4.7
Denver,5,8,128,Control,50,4.52
Denver,5,8,128,Control,55,4.44
Denver,5,9,129,Control,0,4.74
Denver,5,9,129,Control,5,4.4
Denver,5,9,129,Control,10,4.79
Denver,5,9,129,Control,15,5.13
Denver,5,9,129,Control,20,4.58
Denver,5,9,129,Control,25,4.26
Denver,5,9,129,Control,30,4.26
Denver,5,9,129,Control,35,4.79
Denver,5,9,129,Control,40,4.59
Denver,5,9,129,Control,45,4.82
Denver,5,9,129,Control,50,4.47
Denver,5,9,129,Control,55,4.81
Denver,5,10,130,Treatment,0,4.42
Denver,5,10,130,Treatment,5,4.36
Denver,5,10,130,Treatment,10,4.02
Denver,5,10,130,Treatment,15,4.68
Denver,5,10,130,Treatment,20,4.16
Denver,5,10,130,Treatment,25,4.35
Denver,5,10,130,Treatment,30,4.05
Denver,5,10,130,Treatment,35,3.92
Denver,5,10,130,Treatment,40,4.13
Denver,5,10,130,Treatment,45,4.46
Denver,5,10,130,Treatment,50,4.06
Denver,5,10,130,Treatment,55,3.97
Denver,5,11,131,Treatment,0,4.31
Denver,5,11,131,Treatment,5,4.6
Denver,5,11,131,Treatment,10,4.27
Denver,5,11,131,Treatment,15,4.35
Denver,5,11,131,Treatment,20,4.37
Denver,5,11,131,Treatment,25,3.9
Denver,5,11,131,Treatment,30,3.95
Denver,5,11,131,Treatment,35,3.92
Denver,5,11,131,Treatment,40,3.85
Denver,5,11,131,Treatment,45,4.38
Denver,5,11,131,Treatment,50,4.26
Denver,5,11,131,Treatment,55,4.21
Denver,5,12,132,Treatment,0,4.7
Denver,5,12,132,Treatment,5,3.96
Denver,5,12,132,Treatment,10,4.7
Denver,5,12,132,Treatment,15,3.82
Denver,5,12,132,Treatment,20,3.98
Denver,5,12,132,Treatment,25,3.64
Denver,5,12,132,Treatment,30,4.28
Denver,5,12,132,Treatment,35,3.91
Denver,5,12,132,Treatment,40,3.92
Denver,5,12,132,Treatment,45,3.84
Denver,5,12,132,Treatment,50,4.38
Denver,5,12,132,Treatment,55,4.36
Denver,5,13,133,Control,0,4.01
Denver,5,13,133,Control,5,4.38
Denver,5,13,133,Control,10,4.14
Denver,5,13,133,Control,15,4.52
Denver,5,13,133,Control,20,4.47
Denver,5,13,133,Control,25,4.72
Denver,5,13,133,Control,30,4.85
Denver,5,13,133,Control,35,4.85
Denver,5,13,133,Control,40,4.39
Denver,5,13,133,Control,45,4.85
Denver,5,13,133,Control,50,4.59
Denver,5,13,133,Control,55,4.52
Denver,5,14,134,Treatment,0,4.46
Denver,5,14,134,Treatment,5,4.9
Denver,5,14,134,Treatment,10,4.4
Denver,5,14,134,Treatment,15,4.23
Denver,5,14,134,Treatment,20,4.12
Denver,5,14,134,Treatment,25,4.8
Denver,5,14,134,Treatment,30,4.51
Denver,5,14,134,Treatment,35,4.01
Denver,5,14,134,Treatment,40,4.12
Denver,5,14,134,Treatment,45,4.13
Denver,5,14,134,Treatment,50,4.22
Denver,5,14,134,Treatment,55,4.01
Denver,5,15,135,Treatment,0,4.55
Denver,5,15,135,Treatment,5,3.86
Denver,5,15,135,Treatment,10,3.9
Denver,5,15,135,Treatment,15,4.07
Denver,5,15,135,Treatment,20,4.08
Denver,5,15,135,Treatment,25,4.69
Denver,5,15,135,Treatment,30,4.44
Denver,5,15,135,Treatment,35,4.42
Denver,5,15,135,Treatment,40,4.12
Denver,5,15,135,Treatment,45,4.11
Denver,5,15,135,Treatment,50,3.82
Denver,5,15,135,Treatment,55,4.38
Denver,5,16,136,Control,0,4.51
Denver,5,16,136,Control,5,4.27
Denver,5,16,136,Control,10,4.43
Denver,5,16,136,Control,15,4.64
Denver,5,16,136,Control,20,4.82
Denver,5,16,136,Control,25,4.23
Denver,5,16,136,Control,30,4.78
Denver,5,16,136,Control,35,4.59
Denver,5,16,136,Control,40,4.34
Denver,5,16,136,Control,45,4.08
Denver,5,16,136,Control,50,4.57
Denver,5,16,136,Control,55,4.96
Denver,5,17,137,Control,0,4.69
Denver,5,17,137,Control,5,5.09
Denver,5,17,137,Control,10,4.59
Denver,5,17,137,Control,15,4.84
Denver,5,17,137,Control,20,4.49
Denver,5,17,137,Control,25,4.47
Denver,5,17,137,Control,30,4.43
Denver,5,17,137,Control,35,4.08
Denver,5,17,137,Control,40,4.92
Denver,5,17,137,Control,45,4.44
Denver,5,17,137,Control,50,4.4
Denver,5,17,137,Control,55,4.31
Denver,5,18,138,Control,0,5.04
Denver,5,18,138,Control,5,5.12
Denver,5,18,138,Control,10,4.18
Denver,5,18,138,Control,15,4.51
Denver,5,18,138,Control,20,4.34
Denver,5,18,138,Control,25,4.85
Denver,5,18,138,Control,30,4.67
Denver,5,18,138,Control,35,4.44
Denver,5,18,138,Control,40,4.62
Denver,5,18,138,Control,45,4.48
Denver,5,18,138,Control,50,5.0
Denver,5,18,138,Control,55,4.74
Denver,5,19,139,Control,0,3.93
Denver,5,19,139,Control,5,4.58
Denver,5,19,139,Control,10,5.12
Denver,5,19,139,Control,15,4.93
Denver,5,19,139,Control,20,4.14
Denver,5,19,139,Control,25,4.52
Denver,5,19,139,Control,30,4.3
Denver,5,19,139,Control,35,5.03
Denver,5,19,139,Control,40,4.66
Denver,5,19,139,Control,45,4.41
Denver,5,19,139,Control,50,4.61
Denver,5,19,139,Control,55,3.95
Denver,5,20,140,Control,0,4.61
Denver,5,20,140,Control,5,4.81
Denver,5,20,140,Control,10,4.11
Denver,5,20,140,Control,15,4.5
Denver,5,20,140,Control,20,4.85
Denver,5,20,140,Control,25,4.24
Denver,5,20,140,Control,30,4.66
Denver,5,20,140,Control,35,4.62
Denver,5,20,140,Control,40,5.03
Denver,5,20,140,Control,45,4.54
Denver,5,20,140,Control,50,4.56
Denver,5,20,140,Control,55,4.81
Denver,5,21,141,Control,0,4.54
Denver,5,21,141,Control,5,4.49
Denver,5,21,141,Control,10,4.57
Denver,5,21,141,Control,15,4.81
Denver,5,21,141,Control,20,4.74
Denver,5,21,141,Control,25,4.41
Denver,5,21,141,Control,30,4.63
Denver,5,21,141,Control,35,4.97
Denver,5,21,141,Control,40,4.39
Denver,5,21,141,Control,45,4.64
Denver,5,21,141,Control,50,4.55
Denver,5,21,141,Control,55,4.58
Denver,5,22,142,Control,0,4.95
Denver,5,22,142,Control,5,4.41
Denver,5,22,142,Control,10,4.86
Denver,5,22,142,Control,15,4.44
Denver,5,22,142,Control,20,4.44
Denver,5,22,142,Control,25,4.9
Denver,5,22,142,Control,30,4.85
Denver,5,22,142,Control,35,4.65
Denver,5,22,142,Control,40,4.79
Denver,5,22,142,Control,45,4.53
Denver,5,22,142,Control,50,4.6
Denver,5,22,142,Control,55,4.43
Denver,5,23,143,Treatment,0,4.43
Denver,5,23,143,Treatment,5,4.83
Denver,5,23,143,Treatment,10,4.25
Denver,5,23,143,Treatment,15,4.19
Denver,5,23,143,Treatment,20,4.38
Denver,5,23,143,Treatment,25,4.19
Denver,5,23,143,Treatment,30,4.11
Denver,5,23,143,Treatment,35,4.18
Denver,5,23,143,Treatment,40,4.41
Denver,5,23,143,Treatment,45,4.02
Denver,5,23,143,Treatment,50,4.15
Denver,5,23,143,Treatment,55,4.19
Denver,6,0,144,Treatment,0,4.16
Denver,6,0,144,Treatment,5,4.64
Denver,6,0,144,Treatment,10,4.15
Denver,6,0,144,Treatment,15,4.13
Denver,6,0,144,Treatment,20,4.14
Denver,6,0,144,Treatment,25,3.86
Denver,6,0,144,Treatment,30,3.93
Denver,6,0,144,Treatment,35,4.05
Denver,6,0,144,Treatment,40,4.47
Denver,6,0,144,Treatment,45,4.18
Denver,6,0,144,Treatment,50,4.06
Denver,6,0,144,Treatment,55,4.49
Denver,6,1,145,Control,0,4.5
Denver,6,1,145,Control,5,4.11
Denver,6,1,145,Control,10,4.34
Denver,6,1,145,Control,15,5.05
Denver,6,1,145,Control,20,4.66
Denver,6,1,145,Control,25,4.53
Denver,6,1,145,Control,30,4.78
Denver,6,1,145,Control,35,4.85
Denver,6,1,145,Control,40,4.46
Denver,6,1,145,Control,45,4.65
Denver,6,1,145,Control,50,4.83
Denver,6,1,145,Control,55,4.31
Denver,6,2,146,Control,0,4.32
Denver,6,2,146,Control,5,4.35
Denver,6,2,146,Control,10,4.46
Denver,6,2,146,Control,15,4.72
Denver,6,2,146,Control,20,4.52
Denver,6,2,146,Control,25,4.44
Denver,6,2,146,Control,30,4.61
Denver,6,2,146,Control,35,4.31
Denver,6,2,146,Control,40,4.71
Denver,6,2,146,Control,45,4.88
Denver,6,2,146,Control,50,4.58
Denver,6,2,146,Control,55,4.55
Denver,6,3,147,Treatment,0,4.09
Denver,6,3,147,Treatment,5,4.6
Denver,6,3,147,Treatment,10,5.1
Denver,6,3,147,Treatment,15,4.16
Denver,6,3,147,Treatment,20,4.16
Denver,6,3,147,Treatment,25,4.37
Denver,6,3,147,Treatment,30,4.6
Denver,6,3,147,Treatment,35,4.43
Denver,6,3,147,Treatment,40,3.65
Denver,6,3,147,Treatment,45,4.33
Denver,6,3,147,Treatment,50,4.83
Denver,6,3,147,Treatment,55,4.34
Denver,6,4,148,Treatment,0,4.26
Denver,6,4,148,Treatment,5,3.87
Denver,6,4,148,Treatment,10,4.49
Denver,6,4,148,Treatment,15,3.95
Denver,6,4,148,Treatment,20,4.2
Denver,6,4,148,Treatment,25,3.97
Denver,6,4,148,Treatment,30,4.05
Denver,6,4,148,Treatment,35,4.56
Denver,6,4,148,Treatment,40,4.21
Denver,6,4,148,Treatment,45,4.05
Denver,6,4,148,Treatment,50,3.9
Denver,6,4,148,Treatment,55,3.72
Denver,6,5,149,Control,0,4.21
Denver,6,5,149,Control,5,4.57
Denver,6,5,149,Control,10,4.32
Denver,6,5,149,Control,15,4.99
Denver,6,5,149,Control,20,4.42
Denver,6,5,149,Control,25,4.54
Denver,6,5,149,Control,30,4.33
Denver,6,5,149,Control,35,4.85
Denver,6,5,149,Control,40,5.12
Denver,6,5,149,Control,45,4.16
Denver,6,5,149,Control,50,4.51
Denver,6,5,149,Control,55,4.92
Denver,6,6,150,Control,0,4.74
Denver,6,6,150,Control,5,4.91
Denver,6,6,150,Control,10,4.62
Denver,6,6,150,Control,15,4.74
Denver,6,6,150,Control,20,5.04
Denver,6,6,150,Control,25,5.09
Denver,6,6,150,Control,30,4.58
Denver,6,6,150,Control,35,4.47
Denver,6,6,150,Control,40,4.37
Denver,6,6,150,Control,45,4.84
Denver,6,6,150,Control,50,4.26
Denver,6,6,150,Control,55,4.54
Denver,6,7,151,Treatment,0,4.47
Denver,6,7,151,Treatment,5,4.53
Denver,6,7,151,Treatment,10,4.97
Denver,6,7,151,Treatment,15,4.16
Denver,6,7,151,Treatment,20,4.08
Denver,6,7,151,Treatment,25,4.44
Denver,6,7,151,Treatment,30,4.25
Denver,6,7,151,Treatment,35,4.55
Denver,6,7,151,Treatment,40,4.23
Denver,6,7,151,Treatment,45,4.12
Denver,6,7,151,Treatment,50,3.74
Denver,6,7,151,Treatment,55,3.78
Denver,6,8,152,Control,0,4.28
Denver,6,8,152,Control,5,3.98
Denver,6,8,152,Control,10,4.78
Denver,6,8,152,Control,15,4.61
Denver,6,8,152,Control,20,4.54
Denver,6,8,152,Control,25,4.39
Denver,6,8,152,Control,30,4.76
Denver,6,8,152,Control,35,4.4
Denver,6,8,152,Control,40,4.35
Denver,6,8,152,Control,45,4.9
Denver,6,8,152,Control,50,4.69
Denver,6,8,152,Control,55,4.54
Denver,6,9,153,Treatment,0,4.6
Denver,6,9,153,Treatment,5,4.56
Denver,6,9,153,Treatment,10,4.12
Denver,6,9,153,Treatment,15,4.7
Denver,6,9,153,Treatment,20,4.04
Denver,6,9,153,Treatment,25,4.58
Denver,6,9,153,Treatment,30,4.14
Denver,6,9,153,Treatment,35,4.39
Denver,6,9,153,Treatment,40,4.37
Denver,6,9,153,Treatment,45,4.47
Denver,6,9,153,Treatment,50,3.98
Denver,6,9,153,Treatment,55,4.45
Denver,6,10,154,Control,0,4.27
Denver,6,10,154,Control,5,4.26
Denver,6,10,154,Control,10,4.47
Denver,6,10,154,Control,15,4.47
Denver,6,10,154,Control,20,4.51
Denver,6,10,154,Control,25,5.03
Denver,6,10,154,Control,30,4.35
Denver,6,10,154,Control,35,4.36
Denver,6,10,154,Control,40,5.0
Denver,6,10,154,Control,45,4.76
Denver,6,10,154,Control,50,5.13
Denver,6,10,154,Control,55,4.49
Denver,6,11,155,Control,0,4.43
Denver,6,11,155,Control,5,4.64
Denver,6,11,155,Control,10,4.16
Denver,6,11,155,Control,15,4.77
Denver,6,11,155,Control,20,4.68
Denver,6,11,155,Control,25,4.59
Denver,6,11,155,Control,30,4.5
Denver,6,11,155,Control,35,4.38
Denver,6,11,155,Control,40,4.78
Denver,6,11,155,Control,45,4.31
Denver,6,11,155,Control,50,4.73
Denver,6,11,155,Control,55,5.12
Denver,6,12,156,Treatment,0,4.22
Denver,6,12,156,Treatment,5,4.33
Denver,6,12,156,Treatment,10,4.43
Denver,6,12,156,Treatment,15,4.17
Denver,6,12,156,Treatment,20,3.84
Denver,6,12,156,Treatment,25,4.28
Denver,6,12,156,Treatment,30,4.18
Denver,6,12,156,Treatment,35,4.66
Denver,6,12,156,Treatment,40,4.12
Denver,6,12,156,Treatment,45,4.48
Denver,6,12,156,Treatment,50,3.87
Denver,6,12,156,Treatment,55,3.93
Denver,6,13,157,Treatment,0,4.46
Denver,6,13,157,Treatment,5,3.95
Denver,6,13,157,Treatment,10,4.19
Denver,6,13,157,Treatment,15,3.84
Denver,6,13,157,Treatment,20,4.14
Denver,6,13,157,Treatment,25,4.4
Denver,6,13,157,Treatment,30,4.08
Denver,6,13,157,Treatment,35,4.12
Denver,6,13,157,Treatment,40,3.9
Denver,6,13,157,Treatment,45,4.02
Denver,6,13,157,Treatment,50,4.63
Denver,6,13,157,Treatment,55,4.2
Denver,6,14,158,Control,0,4.11
Denver,6,14,158,Control,5,3.92
Denver,6,14,158,Control,10,4.21
